ltable_id,rtable_id,label
2528,6677,0
1926,20624,0
1678,36105,0
1749,50687,0
2330,46216,0
1074,33175,0
2505,2988,0
1834,35778,0
1224,7969,0
1827,43210,0
1193,30242,0
1564,49574,0
1610,53105,0
2455,3228,0
2220,57982,0
370,47280,0
1796,7397,0
95,44542,0
2560,60985,0
485,44266,1
2457,63428,0
1119,52388,0
652,25454,0
1082,8129,0
1298,19158,1
721,13699,0
1834,26019,1
399,10752,0
1737,3287,1
1842,57065,0
1916,51641,0
1105,53663,0
1004,11019,0
1573,31596,0
1439,27684,0
1397,2389,0
2300,18082,0
1725,9659,0
647,26019,0
355,42298,1
1929,34894,0
1651,52229,0
716,21028,0
910,30605,0
1004,22661,0
1152,39992,1
1962,41982,0
1841,19923,0
74,42326,0
1127,18168,0
6,4218,0
1911,51537,0
720,56345,0
1944,19535,0
2515,45887,0
457,8968,0
584,11523,1
1200,53286,0
504,8189,0
1735,13989,0
1419,24548,0
884,19262,0
2452,33580,0
19,42439,0
2509,41954,0
266,529,0
1901,13424,0
2528,16543,0
2300,3106,0
1997,25523,1
2276,36711,0
758,42782,0
2126,22505,0
2139,5512,0
2219,8466,1
177,39417,0
1288,1334,0
1953,26107,1
904,33719,1
1834,44600,0
1529,2849,0
115,43210,0
492,38780,1
1815,11823,0
441,10912,1
169,53053,0
1023,48047,0
547,47694,0
1749,22716,0
1397,32134,0
638,55190,0
1815,45648,0
74,51641,1
1904,9782,0
1025,30990,1
211,11368,0
689,28440,0
1323,5209,0
1759,12712,0
562,39994,0
2549,1151,1
277,60063,0
277,33055,0
1488,20214,0
1815,39054,0
2467,9802,1
104,39079,0
2565,46707,0
631,30952,1
701,30936,1
2450,59463,0
2245,26179,0
1842,15339,0
44,42326,1
1921,38812,0
1953,23646,0
1045,27022,0
1953,24387,0
1826,56436,0
1172,28227,0
2372,15938,0
2500,41580,0
1229,22798,0
2448,46479,0
194,29979,0
1138,17487,0
2108,35592,0
1223,8479,1
448,32580,1
2249,28688,0
537,6984,0
2515,10179,0
1445,10542,0
947,25814,0
1247,14915,0
814,13799,1
1821,46479,0
1530,6454,0
1954,24387,0
2280,17209,0
1346,64153,0
1200,22295,0
335,19224,1
288,16892,0
861,2235,0
2588,14605,0
1142,48708,1
1139,36856,0
408,14557,0
2046,23418,0
1016,50488,0
746,59316,0
1145,45271,0
1474,58256,1
995,26280,0
1004,60363,0
1713,38913,0
2568,56990,0
101,21928,1
2558,37146,0
996,6551,0
689,2656,0
1585,44881,0
737,13005,0
277,34940,0
960,59089,0
1401,20147,0
1407,25869,0
1024,39290,0
1591,40852,1
2166,37679,0
498,57721,1
578,34592,0
1998,40455,0
562,22722,0
1925,54393,0
1949,26324,0
800,29561,0
2561,26155,0
156,28465,0
526,13449,0
1618,13007,0
720,35337,0
610,17915,0
969,16881,0
612,27198,0
1529,31322,0
187,45743,1
392,27382,0
2607,6175,0
665,17886,0
1775,21286,0
156,12395,0
817,30165,1
1649,35737,0
1213,11823,0
2338,4615,0
45,1845,0
2568,45368,1
2568,31882,0
2282,20363,0
2568,60514,0
1846,48523,0
2276,1877,1
1062,52547,0
2420,41678,0
1408,57193,0
406,44515,0
1465,34408,0
1749,62335,0
603,50550,0
1640,18122,0
2492,39902,0
708,45765,0
2064,4564,0
513,21851,1
1051,48254,1
612,50310,0
2443,49692,0
1127,1844,0
253,30493,0
1683,18526,0
1281,34451,0
2579,60341,0
1145,12142,0
1039,10695,0
703,18601,0
800,25574,0
1850,7424,0
253,51241,0
385,26759,1
1594,30450,1
1375,58784,0
2609,11614,0
2030,27136,0
301,50766,1
2275,35703,0
543,26552,0
2437,54241,0
973,2762,0
826,30351,1
2277,35568,0
2086,61689,0
837,41474,0
1044,34047,1
1560,11747,0
885,42063,0
2432,50293,0
192,13744,1
1131,47044,0
758,50005,0
1341,62311,0
46,54596,1
56,9709,0
1442,62882,1
471,53887,1
2533,60784,1
75,13297,0
452,50575,0
2253,49312,0
1594,28385,0
1109,31689,0
612,33235,0
1845,38475,0
644,38944,0
1830,2219,0
627,25771,1
2361,39167,0
858,21192,0
745,48563,0
2452,37268,0
1750,12964,1
2371,709,1
1683,61117,0
1164,33380,1
1821,53275,1
883,25277,0
2587,39681,0
2208,28594,0
1901,10507,1
1213,24387,0
1583,36937,0
1194,23586,0
612,60192,0
942,13830,1
2288,54433,0
1714,1114,0
2607,26916,0
2249,51347,0
1349,28867,0
2386,21618,0
228,28097,0
2538,47235,0
763,25655,1
667,40093,0
386,61111,1
527,18085,0
1319,5668,0
1616,23708,1
2500,33577,0
1841,42511,0
1923,30737,0
2402,45648,0
2424,26785,1
1664,26127,0
2431,34720,0
1990,50895,1
2360,45165,0
2490,11134,1
960,52385,0
1242,62636,0
724,59279,0
996,3336,0
1817,27315,1
1435,51866,0
844,51090,1
2374,13700,0
1203,54636,0
1561,22590,0
1444,37268,0
1099,20353,0
1640,50310,0
886,42156,0
1712,3558,0
2193,18279,1
1481,32550,0
399,45658,0
1158,19344,0
1707,40377,1
1200,4615,0
1677,27776,1
67,20322,1
2195,37180,0
1094,34708,1
209,19656,0
403,7885,0
564,58227,0
1061,13989,0
1012,10545,0
1953,3961,0
1728,16040,0
883,29969,1
390,46193,1
630,1341,0
316,3858,0
408,41011,0
668,11223,1
2538,46707,0
1698,56990,0
1640,1047,0
1329,26708,1
973,46108,0
1185,13482,0
758,54595,0
1560,11379,0
2005,16650,0
2290,18400,1
1921,53559,0
973,38585,0
1424,16456,0
1524,16845,1
753,37588,1
922,5173,1
791,11813,0
277,35226,0
2226,61473,0
2427,12067,0
2280,25433,0
973,21047,0
1131,13873,0
1683,50293,0
1235,60111,1
1618,55876,0
651,2512,1
1722,30046,0
6,9888,0
1840,33801,0
1826,36509,0
1288,45920,0
2253,7355,0
529,1303,0
2359,7476,0
1792,14554,0
534,53053,0
853,7260,1
758,24648,0
19,44502,0
1560,1114,0
1288,61311,0
1855,24733,0
1966,13073,1
1801,49169,0
2312,28422,0
1829,7560,0
2564,49648,0
2180,47820,1
1289,38256,1
1229,11605,0
725,12742,1
768,26448,1
713,29569,0
1572,10483,0
1971,30026,0
2385,13814,0
95,53446,0
2166,49237,0
1188,31331,0
1288,26107,0
238,40913,1
2099,10578,0
1176,202,0
2309,42383,0
1229,11006,1
2082,9934,0
1456,48064,1
454,37497,0
1129,25614,0
1620,16714,0
1792,51676,0
840,7294,0
2249,422,0
126,16755,0
144,20704,1
2338,27440,0
1884,45382,0
1518,25475,0
2255,50310,0
1133,38408,0
2249,41813,0
1594,29125,0
2431,33431,0
737,57374,0
1060,37268,0
1561,25298,0
1954,30264,0
2388,44912,0
2568,3053,0
1133,56990,0
1236,63369,1
1739,15190,0
2464,16223,0
1683,57253,0
612,54663,0
1454,52955,0
1059,39919,1
2280,7906,0
2144,41157,0
784,4997,1
2312,43176,0
1074,47844,1
446,37628,1
2122,12894,1
264,39079,0
2159,41288,1
170,31935,0
334,17280,1
1161,22454,1
632,24092,0
1618,11099,0
1706,43049,0
1424,30906,1
1057,31053,1
155,2235,0
2560,33268,0
1136,7513,1
457,52036,1
566,44593,0
1826,34720,0
584,34920,0
1840,35934,0
2338,36000,0
184,16647,0
467,58595,0
2216,23579,0
1188,9939,1
1001,23835,1
1815,7046,1
525,56656,0
832,36201,0
1421,28214,0
2588,11202,0
136,29409,0
1213,13903,0
734,6628,0
1263,57794,0
1968,62580,0
1442,12644,0
758,35023,0
2036,21637,0
1640,7844,0
1077,25136,0
2469,59316,0
1292,61128,0
1833,39759,0
413,58962,0
1264,23948,0
1401,51928,0
2564,47615,0
1531,52266,0
736,15622,0
1152,41515,0
1833,9915,0
1643,51585,0
2295,11202,0
562,50293,0
2507,19422,0
1049,48726,0
95,25654,0
1290,5131,1
615,63141,0
1968,47937,0
1829,44135,0
1209,54508,1
1332,31118,0
2279,42612,0
56,21283,0
322,30510,0
640,27459,0
2300,36236,0
390,34130,0
2443,7916,0
1981,44760,0
246,23500,1
1868,5630,0
953,24733,0
1250,50057,0
1049,58147,0
562,31960,0
1304,41232,1
1794,7564,0
604,43919,0
1707,19926,1
14,39339,0
1829,12676,0
706,41445,0
2396,61470,0
1428,42342,0
349,42439,0
1382,60395,1
505,32384,0
534,61810,0
2336,38879,0
797,39396,0
1375,21635,0
899,16374,0
1454,34523,0
74,21047,0
2320,48676,0
1920,29378,0
1792,55108,1
2161,34940,0
632,28437,0
477,42156,0
2396,51548,0
1458,11210,1
2285,12603,1
353,5278,0
1885,45457,0
604,34408,0
1511,14822,0
1439,13903,0
1691,63426,1
2232,15195,0
1766,58324,0
2564,49714,0
1837,45982,1
1998,57667,0
280,35825,0
2564,52385,0
1749,8129,0
2093,61385,0
682,21454,0
72,35045,1
270,62491,0
2533,22278,1
925,31322,0
1828,29277,1
1920,29061,0
518,59157,1
1204,47849,0
632,55775,0
1335,14213,1
2418,53506,0
840,50546,0
2256,29360,0
2295,27909,0
95,19718,0
1421,28223,0
1365,2617,0
1664,37853,0
665,35088,0
1404,43195,0
1401,1909,0
469,45743,0
1665,11275,1
996,11056,0
237,23539,0
2608,12112,0
1698,42389,0
729,52394,0
134,4148,0
2500,46326,0
2443,21895,0
1375,6218,0
612,31138,0
954,42249,0
1785,26545,0
246,61599,0
525,20284,0
833,37702,0
657,41392,0
2452,30753,0
242,2357,0
1989,28277,0
809,26759,0
267,29979,0
861,12540,0
1158,50473,0
685,42234,1
2070,9951,0
708,57374,0
772,6903,0
2399,27909,0
143,24182,1
750,39936,0
1749,29504,0
1963,26608,1
1151,36975,0
835,42169,0
399,30287,0
1815,61384,0
2049,44365,0
1015,53913,0
429,32605,0
1821,25586,0
1981,53571,0
5,50062,0
2416,32642,0
2562,27953,0
1558,25298,0
783,33075,0
2518,30747,1
2356,20669,0
2530,37533,0
2380,34940,0
1599,50474,0
492,35490,0
570,44664,0
944,47021,0
291,20967,0
2078,543,1
1830,23389,0
1363,4023,0
1330,29204,0
903,16601,0
1945,10067,0
1399,47322,1
227,49830,0
373,62491,0
2587,21763,0
1148,5245,0
840,57440,0
2466,30106,0
2126,55098,1
1213,25654,0
1189,18237,0
2431,41792,0
1200,14084,0
844,35666,0
959,295,1
1622,16547,1
1247,13073,0
843,61679,1
1773,45351,0
6,1845,0
203,34435,0
1487,60153,1
2029,33055,0
1621,1825,1
277,46131,0
604,47010,0
2588,33048,0
1793,18031,0
2082,6239,0
1164,45889,1
703,13018,0
2560,15024,0
1872,17550,0
2045,55732,0
1247,1544,0
779,53122,0
1129,56739,0
604,19307,0
27,60001,1
318,44226,0
288,54243,0
1840,54277,0
284,63373,0
323,58223,0
2519,60363,0
2538,24648,0
2538,41952,0
1288,9393,0
1205,53471,1
604,58160,0
1512,38892,0
620,191,0
1986,39384,0
778,57113,0
1518,15386,0
1755,54287,1
562,11541,0
1342,23579,0
2361,21351,0
838,61948,1
1066,21453,1
797,31960,0
1401,17353,0
1920,26155,0
95,1047,1
2128,28883,0
245,18373,0
169,57406,0
1840,31442,0
1706,17005,0
1185,1530,0
2069,56979,0
1092,63359,0
2006,16576,0
734,64108,0
1773,58477,0
2466,2961,0
1048,33309,0
1815,7065,0
899,20194,1
2096,28108,0
1518,41405,0
534,6348,0
428,47088,0
2573,42272,0
2564,7529,1
998,45753,0
2440,55964,1
256,11663,1
1944,42183,0
1821,34736,0
534,32584,0
254,61429,0
18,31763,0
843,38147,1
2565,43570,0
363,23036,0
2564,53378,0
104,60455,0
1898,26594,0
1796,59911,0
787,41460,0
1683,43919,0
302,1996,0
2185,50005,0
1920,49714,0
1610,61633,0
707,6677,0
1643,35434,1
1829,3034,0
2083,36691,0
2581,23578,1
1796,24705,0
1773,59869,0
457,36995,0
1005,54255,0
2399,11202,0
1827,2235,0
1321,101,1
2100,20050,0
2466,9936,0
1794,54433,0
2028,14586,0
177,23241,0
2300,47847,0
758,41920,0
1156,63037,0
456,59601,1
2577,23079,0
562,1845,0
95,30360,0
772,31232,0
1442,26179,0
2422,7151,0
2538,5159,0
1264,58264,0
1741,37777,0
2537,53176,0
1232,38157,0
2291,493,1
1841,30325,0
2564,55639,0
547,20149,1
1731,62344,1
1313,63494,1
2300,1183,0
1407,8329,0
631,17648,0
2579,38418,0
2399,13295,0
95,53201,0
2208,41813,0
2139,17701,0
2310,25211,1
11,50828,0
1419,32611,1
2568,5072,0
1959,35791,1
2467,24083,1
1816,8329,0
852,5737,0
1316,36720,0
1663,7103,0
1770,17474,0
2564,28460,0
2293,44365,0
95,50388,0
1796,37039,0
561,2576,0
203,43919,0
2288,41942,0
1826,37720,0
1145,12395,0
789,26050,1
837,51928,0
396,46199,0
2347,45275,1
1264,57293,0
336,38944,0
2491,54243,0
1454,51241,1
1977,43035,0
1761,56247,0
2588,57739,0
1686,17369,1
1352,33277,1
1981,22975,0
758,55301,0
562,6890,0
367,25043,0
1259,27855,0
1493,14123,1
2361,56541,1
67,41489,0
2524,15400,1
359,45743,0
1981,10387,0
1374,48912,1
1873,26331,1
713,63389,1
2237,54539,0
2513,57609,0
515,57630,1
1683,49169,0
2101,31519,0
49,38294,0
2521,46632,0
1648,22756,0
521,14632,1
1426,54759,0
758,59186,0
2040,25210,1
335,18841,0
1841,17860,0
669,56347,1
1681,47627,0
203,63118,0
2433,24841,0
2395,26463,1
734,5463,0
608,28961,1
1985,18225,0
90,3106,0
691,9786,0
577,43674,0
829,15303,0
2232,56270,0
1916,33318,0
1122,27113,0
1756,4132,1
1792,7698,0
278,339,0
564,52277,0
1531,10964,0
1564,21868,0
2126,13903,0
94,2486,0
842,62335,0
530,22680,1
1691,24972,1
1362,51617,0
1525,26496,0
12,31806,0
243,9097,1
2138,38651,0
851,38381,1
1543,30895,0
538,22699,0
929,6430,1
925,56940,0
2579,13063,0
1487,27270,0
1713,12955,0
2489,29821,0
1404,51879,0
1788,37202,0
17,40897,0
1194,40206,0
1392,17775,0
1995,39167,0
178,18910,0
104,19853,0
657,9979,0
2513,53791,0
160,16881,0
1953,4312,0
1156,33443,0
1734,47337,0
1288,30242,0
404,38882,1
1923,27387,0
1625,30306,0
1302,18009,0
703,63466,0
104,49818,0
401,63980,0
570,57253,0
741,53053,0
2380,39384,1
1905,3939,1
1347,37631,1
2249,56256,0
2211,16353,0
2570,43210,0
1543,23646,0
612,3961,0
2483,13325,0
1296,57954,1
657,52851,0
19,20848,0
1802,31691,0
2432,42631,0
1576,21024,0
1419,33353,1
2113,5755,0
2126,47315,0
1855,55598,1
2565,29360,0
2563,37650,0
1749,13449,0
2508,37475,0
2337,50584,0
1969,31627,0
1640,38408,0
2309,7211,0
453,57384,1
592,35103,0
2607,23470,0
810,14140,1
1519,33305,0
1717,12395,0
1829,13622,0
2481,29802,0
1816,37494,0
2574,19840,1
2443,34163,0
1821,32514,0
1490,12871,1
14,62491,0
1015,39172,0
1401,24023,0
661,50551,0
592,12241,0
1424,56496,1
2408,31742,1
670,52741,0
2554,43237,0
1049,55580,0
1587,23800,1
40,58948,0
846,57653,1
674,39550,1
1419,14619,0
1953,1047,0
615,49711,0
231,819,1
795,12064,0
2099,28074,0
2539,40903,0
2581,58077,1
1929,19214,0
2249,19081,0
1004,39935,0
2552,22349,0
2371,27631,0
2604,45890,1
21,6703,0
685,55360,0
95,29603,0
783,11036,0
758,50516,0
1973,32942,0
2005,24841,0
2030,26233,0
155,29979,0
1120,50577,1
1159,52549,0
773,50245,0
40,29405,0
42,61810,0
570,5786,0
1821,40350,0
1792,51866,0
2513,64065,0
280,1766,0
2396,16272,0
2295,34733,0
1166,8334,0
2558,40444,0
1000,2235,0
1518,9536,0
682,20876,0
240,54028,0
2374,51185,0
1000,31216,0
2277,5370,0
85,21842,1
1133,28902,0
1074,35236,0
1188,53022,1
399,23036,0
527,25396,0
535,36983,0
1816,60772,0
2005,53584,0
452,54424,0
535,1303,0
1162,41588,1
2401,50885,1
253,40729,0
1815,48702,0
1282,55113,0
506,35144,0
1481,43694,0
1802,8728,0
1969,29405,0
1746,59852,0
1492,35592,0
1448,8824,0
104,47153,0
993,55856,0
1953,52988,0
659,15576,0
2558,40642,0
1922,61810,0
574,35130,1
901,7006,0
883,7572,0
1265,46096,1
336,37872,0
1912,53925,0
2466,8159,0
1640,40688,0
2300,2849,0
758,22490,0
2524,41398,1
1916,53611,0
1363,9331,0
613,1818,1
1433,21619,0
528,37172,0
1622,55253,1
2554,18271,0
1875,62665,0
1752,56270,0
578,28440,0
615,19781,0
1547,51720,0
2039,44767,0
996,6677,0
1327,24648,0
548,62880,0
670,30992,0
2451,50540,0
1397,5292,0
993,21985,0
1594,43176,0
2375,28041,1
502,43001,0
1829,59362,0
455,43793,0
1749,57488,0
1418,23176,0
2001,47385,0
861,25469,0
1133,436,1
2208,1296,0
2437,43813,0
492,5067,0
1811,1033,1
2342,55852,0
1864,14191,0
1742,26834,0
1049,19423,0
474,2576,0
1953,7781,0
612,19951,0
1437,3898,0
2332,17325,0
1288,41465,0
610,10890,1
2355,10586,0
959,7819,0
2417,51762,0
441,1111,0
1669,46881,1
1635,7397,0
2485,6642,0
1327,37765,0
131,47455,0
1957,45,0
1030,32530,1
2388,59797,1
1264,50005,0
1487,12097,0
1841,50108,0
781,40223,0
1954,57463,0
2359,50220,0
872,2834,1
1802,53701,1
953,44812,0
612,7998,0
1981,61117,0
1326,35793,1
687,25371,0
2422,3128,0
519,56249,0
2572,2830,0
2517,36890,0
2528,18378,0
2609,36331,0
787,56745,0
1649,45698,0
1683,17562,0
1386,40684,1
1188,33856,0
528,3752,0
889,53778,0
468,40109,0
506,19588,0
93,7274,1
1640,25353,0
2433,9979,0
1335,45741,1
1815,63089,0
2411,51394,0
2001,7556,0
408,14876,0
2082,27270,0
773,55478,0
1229,38191,0
258,29415,1
1490,22030,0
1788,42537,0
612,50388,0
570,40231,0
1049,55610,0
1981,36236,0
2128,37842,0
1217,2444,0
1821,38470,0
295,22839,0
2534,9400,1
554,64160,0
1574,9164,0
1247,17487,0
1370,57489,0
11,46616,1
10,45347,0
1114,18013,1
2446,45144,1
2564,48523,0
1698,53446,0
604,17377,0
1697,42562,0
2018,55586,0
1635,4193,0
176,29419,0
922,64238,1
314,38076,1
842,19205,0
1801,45909,1
791,21883,0
392,40086,1
2615,1283,1
74,27784,0
658,33915,0
499,62889,1
2421,1869,0
1525,62901,0
2466,56451,0
2265,24733,0
2505,3536,0
366,35315,1
343,12926,0
5,49714,0
604,17390,0
2302,61921,1
1518,36937,0
1760,44758,0
2256,48047,0
272,32904,0
910,21453,0
1953,33382,0
2399,7916,0
658,60387,0
2167,24776,1
707,11056,0
1342,5869,0
1181,17384,0
739,45767,0
2541,62484,0
2433,48254,0
68,9762,0
1146,37080,0
568,50551,0
976,31754,1
2124,63650,0
1152,2629,0
2568,49750,0
1433,56270,0
562,26552,0
1977,62192,0
1023,28051,0
1431,60363,1
2429,61312,1
1142,60095,1
1161,40484,0
468,33055,0
156,17566,0
713,52652,0
632,38338,0
840,191,0
2272,42830,0
2126,27684,0
1694,4643,0
772,4312,0
1000,61810,0
1543,17648,0
1781,45168,1
487,2740,0
2203,8852,0
2030,11032,0
2189,97,1
1560,4845,0
1874,22693,0
1954,27538,1
1707,54528,1
1365,49025,0
818,58429,1
2413,63120,1
1750,14067,1
2330,57739,0
519,31823,0
1920,23818,0
26,5630,0
2559,9452,0
1669,32603,0
45,2518,0
1918,7876,0
2045,55313,1
1419,41109,1
732,17084,1
1698,5788,0
185,9859,0
2533,18136,1
979,666,0
2538,27667,1
2161,9403,0
2020,45580,0
1715,5776,1
2564,19262,0
2280,55852,0
797,53286,0
652,7208,0
831,63149,1
1311,19465,1
1583,13025,0
2221,2977,0
1161,34781,0
1055,4066,1
1826,19343,0
453,20236,0
1790,40460,0
1830,46017,0
453,60363,0
396,35687,0
2483,34163,0
2256,22756,1
1829,23948,0
1949,48473,0
1171,36798,1
2342,25433,0
2161,33055,0
169,2235,0
1034,16672,0
659,47694,0
1091,57684,1
1530,23431,1
339,33000,0
1874,17906,0
506,1580,0
2432,19307,0
141,56190,0
1488,49774,0
581,40018,0
788,15253,1
669,31853,0
615,2776,0
280,53546,0
253,39606,0
1319,61919,0
992,14749,1
4,4991,1
2418,61425,0
1133,34825,0
1138,17084,0
1570,5698,1
2126,35665,1
150,23465,0
612,27181,0
1533,6175,0
2527,14467,1
1796,33657,0
1510,7065,0
2298,30689,1
862,40419,1
1558,31815,0
2519,25395,1
2255,45920,0
424,35621,0
568,16311,0
2422,56488,0
282,54941,0
1876,34808,1
2466,7906,0
2538,24625,0
1526,62210,0
2369,24983,1
1781,29954,0
1852,7564,0
703,43919,0
1992,42469,0
1480,38661,1
2376,50062,0
2486,54050,1
277,18837,0
1834,10867,0
1920,63466,0
1954,43486,0
540,38576,1
1793,22722,0
1926,3191,0
535,25761,0
2565,60491,0
2028,27486,0
1827,61810,0
457,30685,0
1802,31381,0
1560,12344,0
90,19262,0
2421,56190,0
1775,13933,0
193,26609,1
524,59685,1
2579,62878,0
574,7945,1
2030,38794,0
1794,29378,0
566,40741,0
3,25469,0
703,27440,0
2249,63428,0
2125,53481,0
1192,16205,0
1341,45266,0
2568,32587,0
1793,35418,0
1529,18329,0
141,27081,0
1536,13903,0
42,16311,0
50,32315,0
594,15551,0
293,9915,0
1821,9019,0
1998,41865,1
1419,49759,0
1409,22928,1
1833,47274,0
2046,7071,1
176,3118,0
272,21340,0
1146,4751,0
1933,53615,0
1840,55492,0
72,17037,0
45,19280,0
2208,4569,0
329,25469,0
2505,25211,0
659,29184,1
2270,50898,0
659,55822,0
2300,22295,0
1412,38691,1
2466,1095,0
1264,52851,0
1981,18082,0
2161,45010,0
1834,12731,0
1063,42351,0
1282,26552,0
570,51042,0
104,63022,0
1127,19923,0
976,56151,1
273,13774,0
575,34737,1
912,9669,1
2446,18510,1
2611,45177,0
1176,51230,1
1918,47068,1
1319,9291,0
414,33209,1
2607,4541,0
612,11409,0
178,21032,0
2615,2656,0
2562,60562,0
234,37679,0
1206,21653,0
40,14402,0
1712,45422,0
1288,45648,1
1936,16304,0
115,38677,0
2277,28447,0
2166,32794,0
2466,58131,1
47,12716,1
562,36653,0
1749,40735,0
2082,60594,0
1899,19184,0
1004,38759,1
2231,51629,1
2300,56131,0
2226,23036,0
95,7844,1
1819,56333,1
1680,8890,0
1640,13903,0
90,5103,0
1749,33831,0
1543,34662,0
1694,38851,0
2556,52678,0
1640,13790,0
1228,3244,1
2195,31209,0
2001,21999,0
1618,37842,0
536,35230,0
659,34865,0
1404,50898,0
515,29784,0
1099,37679,0
2372,62580,0
563,25475,0
548,10990,0
566,49814,1
1637,28920,0
238,40372,0
2562,56721,0
1037,34393,0
595,3251,0
1865,19799,1
2468,12676,0
758,6154,0
124,35922,0
1840,47930,0
1208,2912,1
1529,9988,0
112,18550,1
104,54399,0
2588,25850,0
1172,59938,0
502,50972,0
1703,12376,0
2370,59806,0
1977,29125,0
2552,17832,0
321,45743,0
155,42156,0
1431,9016,0
2270,17194,0
2440,50220,0
960,18900,0
2564,59808,0
563,6890,0
2168,57127,0
2115,14499,0
806,50065,0
1323,26178,0
716,26082,0
176,60883,0
2264,39693,0
485,22699,1
810,31309,1
2322,63336,1
2040,17415,0
280,33952,0
2374,32188,0
1872,39138,0
2458,49025,0
1519,25396,0
2564,56131,0
1404,32701,0
2383,35490,0
2264,42127,0
155,25469,0
2275,40372,0
2576,37362,0
996,8072,0
960,12263,0
861,29979,0
1333,63776,1
298,51627,0
2281,40188,1
1618,11246,0
1953,54144,0
919,31888,1
2552,14755,0
1327,571,0
758,58264,0
1192,7374,0
533,49855,0
2455,53327,0
804,37497,0
812,29717,0
1796,35922,0
1389,17730,1
1640,60192,0
2483,409,0
2519,45540,0
56,60891,0
2399,55852,0
277,34018,0
1741,61690,0
2335,17835,0
562,36236,0
1993,61220,0
2220,51510,0
239,52945,0
574,2177,0
1051,33034,0
497,10410,0
12,34018,0
370,38935,0
1953,52285,0
1954,17648,0
1381,44151,1
2433,38579,0
455,27184,0
964,36282,0
1645,30729,0
2285,3113,1
1936,3078,1
2354,25767,0
1202,44817,1
1444,31256,0
2085,26389,0
1944,37494,0
711,24483,0
1439,18988,0
1792,23531,0
1944,5087,0
2438,62767,0
107,47172,0
1840,44025,0
758,50108,0
18,18704,0
1674,6281,1
2001,4018,0
2452,34845,0
2608,31763,0
773,19423,0
2462,27843,0
486,9139,1
1612,50550,1
1342,21309,0
277,45579,0
903,25436,1
95,5130,0
1841,3336,0
2338,1869,0
2420,13782,0
2481,49765,0
713,37229,0
2338,22024,0
960,18727,0
2383,62791,0
1221,63795,0
42,53053,0
2516,18361,0
2515,11329,0
1643,36651,0
1962,17169,0
306,28440,0
1029,32999,1
976,47238,1
2275,38340,0
1465,42029,0
1200,41405,0
2492,2170,0
210,5032,1
2188,63022,0
1261,14009,0
272,7089,0
2500,25433,0
1759,22564,0
177,62668,0
1172,10962,0
1417,6792,1
522,61512,0
2270,3018,0
1288,27684,0
182,19205,0
1926,51548,0
1981,13318,0
176,48558,0
1916,11528,0
1680,45422,0
1918,31084,0
2491,51481,0
1760,20909,0
1410,47266,1
2568,25353,1
658,50474,0
1012,42336,0
1842,8742,0
1792,56675,1
2022,18326,1
2256,15133,0
787,16881,0
767,2235,0
612,33576,0
373,11014,0
767,50887,0
1383,49249,0
2505,19226,0
677,17906,0
628,50887,0
758,59362,0
182,10096,0
661,50887,0
1842,32114,0
2515,5087,0
2563,21082,1
1926,32020,0
631,61742,0
1915,59196,0
604,34902,0
2420,42806,0
2168,16520,0
311,6421,0
848,11678,0
1586,33525,1
1065,3386,0
746,60506,0
2060,37987,1
658,42348,0
464,40455,0
1612,57454,0
2538,7729,0
732,3387,0
1852,8802,0
1615,56956,1
1913,23677,0
1127,38576,0
570,3336,0
708,47014,0
2184,18279,0
563,10812,0
932,42016,0
7,58885,1
1635,63795,0
1841,40231,0
1445,12505,1
657,54243,0
1023,48490,0
921,16613,1
1454,31272,0
2272,33831,0
1815,54076,1
2614,12452,0
659,44758,0
1200,34408,0
428,41168,0
2323,40852,0
2388,22167,0
632,59089,0
1770,56979,0
740,45816,1
2543,32315,0
2443,48536,0
404,17810,0
11,60731,1
1193,44085,0
1288,54367,0
259,40188,0
1610,23788,0
1004,56347,0
2468,21475,0
800,56151,0
1975,41015,0
1749,42659,0
11,26143,0
1944,11839,0
151,56131,0
1574,11648,0
1973,35095,0
336,56193,0
2073,1517,1
1811,20734,0
106,41695,1
2486,18968,0
1752,15195,0
925,4443,0
961,29979,0
2343,63839,1
1853,55801,0
1977,30450,0
525,53682,0
2359,57365,0
2345,46195,0
1485,44502,0
842,17297,0
2565,571,0
684,39238,0
783,15339,0
2338,7529,0
1727,46732,0
2492,27161,0
1323,4351,1
709,25614,0
2383,32009,0
90,49887,0
734,60245,0
994,61486,1
2300,1845,0
2564,34408,0
94,29337,0
2172,58120,0
415,49343,1
1051,2518,0
2403,21736,0
1962,62281,0
2374,42537,0
1542,34097,0
1244,19205,0
2608,2656,0
738,62732,1
1846,33278,0
1760,23889,1
1187,118,1
563,32386,0
1439,15038,0
